sentence_id,sentence_text,gold_tokens,pred_tokens,missing_tokens,extra_tokens,exact_match,token_accuracy
2493.train,Eski toprağa ektiklerin / Bir yeni güçle göverdi gür,Eski toprağa ektiklerin / Bir yeni güçle göverdi gür,Eski toprağa ektiklerin / Bir yeni güçle göverdi gür,,,True,1.0
2494.train,Masanın gözleri .,Masanın gözleri .,Masanın gözleri .,,,True,1.0
2495.train,Çıbanın gözü .,Çıbanın gözü .,Çıbanın gözü .,,,True,1.0
2496.train,Onun sözleri bana bir göz bağı olmuştu .,Onun sözleri bana bir göz bağı olmuştu .,Onun sözleri bana bir göz bağı olmuştu .,,,True,1.0
2497.train,"Ama adam , gözcünün kendi gördüğünden daha fazlasını görmediğine emindi .","Ama adam , gözcünün kendi gördüğünden daha fazlasını görmediğine emindi .","Ama adam , gözcünün kendi gördüğünden daha fazlasını görmediğine emindi .",,,True,1.0
2498.train,Bitişik yalının taze gelini sabah işlerini görürken yan pencereden gözetlemek esaslı keyiflerimden biriydi .,Bitişik yalının taze gelini sabah işlerini görürken yan pencereden gözetlemek esaslı keyiflerimden biriydi .,Bitişik yalının taze gelini sabah işlerini görürken yan pencereden gözetlemek esaslı keyiflerimden biriydi .,,,True,1.0
2499.train,"Şimdi yeşil mavi gözleri daha keskin , gözevleri daha çöküktü .","Şimdi yeşil mavi gözleri daha keskin , gözevleri daha çöküktü .","Şimdi yeşil mavi gözleri daha keskin , gözevleri daha çöküktü .",,,True,1.0
2500.train,"Göz kapaklarımın üstünde sanki tonlarca ağırlık var , güçlükle açıyorum .","Göz kapaklarımın üstünde sanki tonlarca ağırlık var , güçlükle açıyorum .","Göz kapaklarımın üstünde sanki tonlarca ağırlık var , güçlükle açıyorum .",,,True,1.0
2501.train,"Onun romanları düş gücüne değil , gözlem gücüne dayanır .","Onun romanları düş gücüne değil , gözlem gücüne dayanır .","Onun romanları düş gücüne değil , gözlem gücüne dayanır .",,,True,1.0
2502.train,Bence sen bu gözlemcilik işini bırakıp bir tavuk çiftliği kurmalısın .,Bence sen bu gözlemcilik işini bırakıp bir tavuk çiftliği kurmalısın .,Bence sen bu gözlemcilik işini bırakıp bir tavuk çiftliği kurmalısın .,,,True,1.0
2503.train,"Kuzum bana kim gelip gidiyor , hep böyle gözlüyor musun ?","Kuzum bana kim gelip gidiyor , hep böyle gözlüyor musun ?","Kuzum bana kim gelip gidiyor , hep böyle gözlüyor musun ?",,,True,1.0
2504.train,Bu masa üç gözlüdür .,Bu masa üç gözlüdür .,Bu masa üç gözlüdür .,,,True,1.0
2505.train,Arkasındaki masada biri gözlüklü iki adam vardı .,Arkasındaki masada biri gözlüklü iki adam vardı .,Arkasındaki masada biri gözlüklü iki adam vardı .,,,True,1.0
2506.train,Bir delikanlıyla flört edince hemen adınız dolaşmaya başlardı ortalıkta .,Bir delikanlıyla flört edince hemen adınız dolaşmaya başlardı ortalıkta .,Bir delikanlıyla flört edince hemen adınız dolaşmaya başlardı ortalıkta .,,,True,1.0
2507.train,tereddüde düşmeksizin hemen bu çağrıya koşacaktı ve belki de bu yaratığın ileri süreceği daha başka şartları da gözü bağlı kabul edecekti .,tereddüde düşmeksizin hemen bu çağrıya koşacaktı ve belki de bu yaratığın ileri süreceği daha başka şartları da gözü bağlı kabul edecekti .,tereddüde düşmeksizin hemen bu çağrıya koşacaktı ve belki de bu yaratığın ileri süreceği daha başka şartları da gözü bağlı kabul edecekti .,,,True,1.0
2508.train,"Biraz daha tırmanınca ileride , çam ormanı gözükmeye başladı .","Biraz daha tırmanınca ileride , çam ormanı gözükmeye başladı .","Biraz daha tırmanınca ileride , çam ormanı gözükmeye başladı .",,,True,1.0
2509.train,Başka çare kalmadığını anladı ve kendisini üç Ankaralı kadının bu sıkı göz yoklamasına bıraktı .,Başka çare kalmadığını anladı ve kendisini üç Ankaralı kadının bu sıkı göz yoklamasına bıraktı .,Başka çare kalmadığını anladı ve kendisini üç Ankaralı kadının bu sıkı göz yoklamasına bıraktı .,,,True,1.0
2510.train,Grafik sanatlar .,Grafik sanatlar .,Grafik sanatlar .,,,True,1.0
2511.train,"Nice bücür , kaide adamı gramerci görülmüştür ki dev boylu şair ve sanatkârların kelime ve imla yanlışlarını ortaya dökmüştür .","Nice bücür , kaide adamı gramerci görülmüştür ki dev boylu şair ve sanatkârların kelime ve imla yanlışlarını ortaya dökmüştür .","Nice bücür , kaide adamı gramerci görülmüştür ki dev boylu şair ve sanatkârların kelime ve imla yanlışlarını ortaya dökmüştür .",,,True,1.0
2512.train,Çadırlarının başından ayrılmayan inatçı grevcilere öteki işçiler ' çadır tutan ' diye ad taktı .,Çadırlarının başından ayrılmayan inatçı grevcilere öteki işçiler ' çadır tutan ' diye ad taktı .,Çadırlarının başından ayrılmayan inatçı grevcilere öteki işçiler' çadır tutan' diye ad taktı .,"tutan, işçiler, '","işçiler', tutan'",False,0.688
2513.train,O irmik kokulu neftî bluzuyla vanilya kokulu gri etekliğini giyerdi .,O irmik kokulu neftî bluzuyla vanilya kokulu gri etekliğini giyerdi .,O irmik kokulu neftî bluzuyla vanilya kokulu gri etekliğini giyerdi .,,,True,1.0
2514.train,Mavi perdeler odayı grimsi bir ışığa boğarak hızla aydınlanıyor .,Mavi perdeler odayı grimsi bir ışığa boğarak hızla aydınlanıyor .,Mavi perdeler odayı grimsi bir ışığa boğarak hızla aydınlanıyor .,,,True,1.0
2515.train,"Yerleşik yönetim kadrolarına dayanarak gerçekleştirilen bu değişim , grotesk örnekler sunmakta gecikmedi .","Yerleşik yönetim kadrolarına dayanarak gerçekleştirilen bu değişim , grotesk örnekler sunmakta gecikmedi .","Yerleşik yönetim kadrolarına dayanarak gerçekleştirilen bu değişim , grotesk örnekler sunmakta gecikmedi .",,,True,1.0
2516.train,Kendi kendimi gurbet eline sürmekten maksadım nedir ?,Kendi kendimi gurbet eline sürmekten maksadım nedir ?,Kendi kendimi gurbet eline sürmekten maksadım nedir ?,,,True,1.0
2517.train,Güneş kuru bir kütük ateşi gibi kımıldayan al alevler arasında gurup ediyordu .,Güneş kuru bir kütük ateşi gibi kımıldayan al alevler arasında gurup ediyordu .,Güneş kuru bir kütük ateşi gibi kımıldayan al alevler arasında gurup ediyordu .,,,True,1.0
2518.train,Merkez Bankası guvernörü .,Merkez Bankası guvernörü .,Merkez Bankası guvernörü .,,,True,1.0
2519.train,Tanrı'nın gücü .,Tanrı'nın gücü .,Tanrı'nın gücü .,,,True,1.0
2520.train,İnsan gücü .,İnsan gücü .,İnsan gücü .,,,True,1.0
2521.train,"İri yarı , güçlü kuvvetli adam salıncağa doğru sokulup .","İri yarı , güçlü kuvvetli adam salıncağa doğru sokulup .","İri yarı , güçlü kuvvetli adam salıncağa doğru sokulup .",,,True,1.0
2522.train,Arka cebinden büyük bir güderi tabaka çıkarmıştı .,Arka cebinden büyük bir güderi tabaka çıkarmıştı .,Arka cebinden büyük bir güderi tabaka çıkarmıştı .,,,True,1.0
2523.train,Sonra kendi güdücüsü de istese durduramaz .,Sonra kendi güdücüsü de istese durduramaz .,Sonra kendi güdücüsü de istese durduramaz .,,,True,1.0
2524.train,Güdümlü siyasanın kurbanı olmuş kimi değerli yazarların ivecen yargısı rol oynamıştır .,Güdümlü siyasanın kurbanı olmuş kimi değerli yazarların ivecen yargısı rol oynamıştır .,Güdümlü siyasanın kurbanı olmuş kimi değerli yazarların ivecen yargısı rol oynamıştır .,,,True,1.0
2525.train,"Onca yıl hapis yattık , uygunsuz , güdümsüz bir işini görmedim .","Onca yıl hapis yattık , uygunsuz , güdümsüz bir işini görmedim .","Onca yıl hapis yattık , uygunsuz , güdümsüz bir işini görmedim .",,,True,1.0
2526.train,Dışarıya fırlayan bütün davetliler de bu gülbange iştirak ediyorlardı .,Dışarıya fırlayan bütün davetliler de bu gülbange iştirak ediyorlardı .,Dışarıya fırlayan bütün davetliler de bu gülbange iştirak ediyorlardı .,,,True,1.0
2527.train,Her misafire gösterdiği bir güler yüzle içeriye girdi .,Her misafire gösterdiği bir güler yüzle içeriye girdi .,Her misafire gösterdiği bir güler yüzle içeriye girdi .,,,True,1.0
2528.train,"Hayat her zaman gülistan değil , amcacığım .","Hayat her zaman gülistan değil , amcacığım .","Hayat her zaman gülistan değil , amcacığım .",,,True,1.0
2529.train,"Bir ramazan güllacı yemiştim muhallebicinin birinde , ne güzeldi .","Bir ramazan güllacı yemiştim muhallebicinin birinde , ne güzeldi .","Bir ramazan güllacı yemiştim muhallebicinin birinde , ne güzeldi .",,,True,1.0
2530.train,"Turist Ömer gülmeyi unutmamış , horlandıkça iyimserliği pekişmiş bir kesimin simgesidir , lümpenin çaresizliğidir .","Turist Ömer gülmeyi unutmamış , horlandıkça iyimserliği pekişmiş bir kesimin simgesidir , lümpenin çaresizliğidir .","Turist Ömer gülmeyi unutmamış , horlandıkça iyimserliği pekişmiş bir kesimin simgesidir , lümpenin çaresizliğidir .",,,True,1.0
2531.train,Kavağın dibine gülük yaptırdım / Basaksız evlere hayat yaptırdım,Kavağın dibine gülük yaptırdım / Basaksız evlere hayat yaptırdım,Kavağın dibine gülük yaptırdım / Basaksız evlere hayat yaptırdım,,,True,1.0
2532.train,"Hep ona doğru bakar , göz göze geldiklerinde gülümserdi .","Hep ona doğru bakar , göz göze geldiklerinde gülümserdi .","Hep ona doğru bakar , göz göze geldiklerinde gülümserdi .",,,True,1.0
2533.train,Çağdaş tragedyaların başkahramanı gibi bütün gülünçlükler de benim başıma gelmiş .,Çağdaş tragedyaların başkahramanı gibi bütün gülünçlükler de benim başıma gelmiş .,Çağdaş tragedyaların başkahramanı gibi bütün gülünçlükler de benim başıma gelmiş .,,,True,1.0
2534.train,Kapı güm diye kapandı .,Kapı güm diye kapandı .,Kapı güm diye kapandı .,,,True,1.0
2535.train,Gümrüklü mal .,Gümrüklü mal .,Gümrüklü mal .,,,True,1.0
2536.train,Gümüşçü vitrininin önünde durmuş bekliyorum .,Gümüşçü vitrininin önünde durmuş bekliyorum .,Gümüşçü vitrininin önünde durmuş bekliyorum .,,,True,1.0
2537.train,Bütün gün yanında kalırdım .,Bütün gün yanında kalırdım .,Bütün gün yanında kalırdım .,,,True,1.0
2538.train,"Aylıkları , günün ihtiyaçları karşısında devede kulak gibi kalıyordu .","Aylıkları , günün ihtiyaçları karşısında devede kulak gibi kalıyordu .","Aylıkları , günün ihtiyaçları karşısında devede kulak gibi kalıyordu .",,,True,1.0
2539.train,Bugün Fransızların günüymüş .,Bugün Fransızların günüymüş .,Bugün Fransızların günüymüş .,,,True,1.0
2540.train,Bu harap ülkenin üstünde çakan şimşekler / Çılgın arzulu günahkârlığımın gözleridir,Bu harap ülkenin üstünde çakan şimşekler / Çılgın arzulu günahkârlığımın gözleridir,Bu harap ülkenin üstünde çakan şimşekler / Çılgın arzulu günahkârlığımın gözleridir,,,True,1.0
2541.train,Rüzgârların kanyonlarda ıslık çaldığı gün batımları insanın içine dokunurdu .,Rüzgârların kanyonlarda ıslık çaldığı gün batımları insanın içine dokunurdu .,Rüzgârların kanyonlarda ıslık çaldığı gün batımları insanın içine dokunurdu .,,,True,1.0
2542.train,Ancak ne var ki bugün lodos değil de gün doğusu esiyordu .,Ancak ne var ki bugün lodos değil de gün doğusu esiyordu .,Ancak ne var ki bugün lodos değil de gün doğusu esiyordu .,,,True,1.0
2543.train,"Avrupalılar arasında , bizi zenci gibi kara zannedenler varmış .","Avrupalılar arasında , bizi zenci gibi kara zannedenler varmış .","Avrupalılar arasında , bizi zenci gibi kara zannedenler varmış .",,,True,1.0
2544.train,"O , şimdi herkes uyurken gündüzki yorgunluklarının , çırpınışlarının beyhudeliğini anlamıştı .","O , şimdi herkes uyurken gündüzki yorgunluklarının , çırpınışlarının beyhudeliğini anlamıştı .","O , şimdi herkes uyurken gündüzki yorgunluklarının , çırpınışlarının beyhudeliğini anlamıştı .",,,True,1.0
2545.train,Güneş her şeyi kavuruyordu,Güneş her şeyi kavuruyordu,Güneş her şeyi kavuruyordu,,,True,1.0
2546.train,Genç bir meltemle ferahlanan güneşli rıhtım kenarlarını aştık .,Genç bir meltemle ferahlanan güneşli rıhtım kenarlarını aştık .,Genç bir meltemle ferahlanan güneşli rıhtım kenarlarını aştık .,,,True,1.0
2547.train,Güneşsiz yer .,Güneşsiz yer .,Güneşsiz yer .,,,True,1.0
2548.train,Küçüğüm sen şimdi on sekizindesin / Güzelliğin gün günden dillere destan,Küçüğüm sen şimdi on sekizindesin / Güzelliğin gün günden dillere destan,Küçüğüm sen şimdi on sekizindesin / Güzelliğin gün günden dillere destan,,,True,1.0
2549.train,On günlük çocuk .,On günlük çocuk .,On günlük çocuk .,,,True,1.0
2550.train,Derinlerden gelen öd ve günlük kokuları etrafı ve havayı sardı .,Derinlerden gelen öd ve günlük kokuları etrafı ve havayı sardı .,Derinlerden gelen öd ve günlük kokuları etrafı ve havayı sardı .,,,True,1.0
2551.train,"Yalısının selamlık odasında oturuyor , günü geçmiş bir gazeteyi okuyordu .","Yalısının selamlık odasında oturuyor , günü geçmiş bir gazeteyi okuyordu .","Yalısının selamlık odasında oturuyor , günü geçmiş bir gazeteyi okuyordu .",,,True,1.0
2552.train,Âlemin güpgüzel kızını hiç bırakırlar mı sana ?,Âlemin güpgüzel kızını hiç bırakırlar mı sana ?,Âlemin güpgüzel kızını hiç bırakırlar mı sana ?,,,True,1.0
2553.train,"Oralarda deve dikenleri ve çalı süpürgeleri gür , yeşil , pembe bitmişti .","Oralarda deve dikenleri ve çalı süpürgeleri gür , yeşil , pembe bitmişti .","Oralarda deve dikenleri ve çalı süpürgeleri gür , yeşil , pembe bitmişti .",,,True,1.0
2554.train,Dere gürüldeyerek akıyor .,Dere gürüldeyerek akıyor .,Dere gürüldeyerek akıyor .,,,True,1.0
2555.train,"Dışarıdaki sofadan kalınlı inceli , gürültülü sesler işitildi .","Dışarıdaki sofadan kalınlı inceli , gürültülü sesler işitildi .","Dışarıdaki sofadan kalınlı inceli , gürültülü sesler işitildi .",,,True,1.0
2556.train,Güveçten sonra bir koca sini mantı gelmiş .,Güveçten sonra bir koca sini mantı gelmiş .,Güveçten sonra bir koca sini mantı gelmiş .,,,True,1.0
2557.train,Dediklerimin gerçekliği bozmadığına güvenim var .,Dediklerimin gerçekliği bozmadığına güvenim var .,Dediklerimin gerçekliği bozmadığına güvenim var .,,,True,1.0
2558.train,Kendinden güvenli ama içi sıkılan bir durumu vardı .,Kendinden güvenli ama içi sıkılan bir durumu vardı .,Kendinden güvenli ama içi sıkılan bir durumu vardı .,,,True,1.0
2559.train,Bakanlar Kurulunun programı Türkiye Büyük Millet Meclisinde okunur ve güvenoyuna başvurulur .,Bakanlar Kurulunun programı Türkiye Büyük Millet Meclisinde okunur ve güvenoyuna başvurulur .,Bakanlar Kurulunun programı Türkiye Büyük Millet Meclisinde okunur ve güvenoyuna başvurulur .,,,True,1.0
2560.train,Bıyıkları tıraşlı bir uşak sağ tarafta üstü koyu güvez çuha ile kaplanmış bir kapı açtı .,Bıyıkları tıraşlı bir uşak sağ tarafta üstü koyu güvez çuha ile kaplanmış bir kapı açtı .,Bıyıkları tıraşlı bir uşak sağ tarafta üstü koyu güvez çuha ile kaplanmış bir kapı açtı .,,,True,1.0
2561.train,Güzel bir fırsat .,Güzel bir fırsat .,Güzel bir fırsat .,,,True,1.0
2562.train,Güzel güzel amma !,Güzel güzel amma !,Güzel güzel amma !,,,True,1.0
2563.train,Güzel konuştu .,Güzel konuştu .,Güzel konuştu .,,,True,1.0
2564.train,"Boğaziçi'nin , Sarayburnu yarımadasını , tarihî üslup ve estetiklerini korumak için çok iyi hazırlanmış projeler var .","Boğaziçi'nin , Sarayburnu yarımadasını , tarihî üslup ve estetiklerini korumak için çok iyi hazırlanmış projeler var .","Boğaziçi'nin , Sarayburnu yarımadasını , tarihî üslup ve estetiklerini korumak için çok iyi hazırlanmış projeler var .",,,True,1.0
2565.train,"Onu sertlik değil , güzellik yola getirir .","Onu sertlik değil , güzellik yola getirir .","Onu sertlik değil , güzellik yola getirir .",,,True,1.0
2566.train,Görüyorsun ki hat güzergâhına verdiğimiz şifrelerin hepsine menfi cevap geldi .,Görüyorsun ki hat güzergâhına verdiğimiz şifrelerin hepsine menfi cevap geldi .,Görüyorsun ki hat güzergâhına verdiğimiz şifrelerin hepsine menfi cevap geldi .,,,True,1.0
2567.train,Güzlük ekim .,Güzlük ekim .,Güzlük ekim .,,,True,1.0
2568.train,Ha ben gelmişim ha o .,Ha ben gelmişim ha o .,Ha ben gelmişim ha o .,,,True,1.0
2569.train,"Ateşoğlu , bir yandan da gözlerini deniz yüzüne gelen ve yüzde suyu fokurdatan hava habbelerinden ayırmıyordu .","Ateşoğlu , bir yandan da gözlerini deniz yüzüne gelen ve yüzde suyu fokurdatan hava habbelerinden ayırmıyordu .","Ateşoğlu , bir yandan da gözlerini deniz yüzüne gelen ve yüzde suyu fokurdatan hava habbelerinden ayırmıyordu .",,,True,1.0
